,log_gross,version_count,release_width
3588,15.772606201194165,0,1625.0
3589,15.668074240724344,9,246.0
3591,15.571797241775162,3,170.0
3592,15.564780149472307,31,870.0
3594,15.342649318869116,3,143.0
3595,15.326952106028521,3,193.0
3596,15.274072788572639,7,1306.0
3597,15.25869788102821,4,186.0
3598,15.16478402455469,9,134.0
3600,14.94651775277637,1,85.0
3601,14.74636078413932,6,87.0
3602,14.71194382903892,12,427.0
3603,14.54582971984351,8,45.0
3604,14.395290252464477,4,83.0
3605,14.17962019594604,1,56.0
3606,14.089725859126855,11,109.0
3607,14.040052331310306,9,107.0
3608,13.973845898444582,9,353.0
3610,13.55356380632617,3,24.0
3613,13.508974528086721,0,60.0
3615,13.19960586041346,6,88.0
3616,12.963808345977732,1,27.0
3618,12.67161006609729,4,17.0
3620,12.243291356012781,11,312014.0
3622,12.02120585236849,18,25.0
3623,11.711727142178132,2,39.0
3624,11.373192022188952,4,22.0
3626,10.988828836344187,0,51.0
3628,10.51845695203205,0,9.0
3631,9.904137341377625,0,8.0
3632,9.336444248771908,0,4.0
3633,9.038958755220563,0,6.0
3634,8.882530508433623,12,11.0
3635,7.874739125171811,0,1.0
3640,17.07231992177851,2,547.0
3647,16.364708901555485,8,391.0
3649,16.333931445542728,13,143.0
3656,16.04396126307109,0,255.0
3658,15.967109143187873,5,280.0
3659,15.928422658455709,1,145.0
3661,15.861789369799938,4,328.0
3664,15.77547223456159,11,282.0
3665,15.762441471576421,0,463.0
3666,15.723495109128079,5,333.0
3670,15.626064630262888,0,307.0
3671,15.587299775848024,15,165.0
3672,15.556802532089549,11,365.0
3675,15.518178305968235,2,170.0
3677,15.494525651143418,5,203.0
3678,15.486879532567501,3,78.0
3679,15.484481861745234,1,353.0
3680,15.477494809397518,8,1.0
3681,15.466443902108894,0,106.0
3683,15.43046999866634,14,356.0
3684,15.42780538552723,6,202.0
3685,15.426979007461938,6,252.0
3687,15.30746049120855,6,536.0
3690,15.283892380976052,0,189.0
3692,15.258929540686495,6,165.0
3693,15.250253596382162,0,261.0
3694,15.249884116290756,4,239.0
3697,15.210163389540199,3,272.0
3698,15.191375723593625,14,120.0
3699,15.19123272991719,0,141.0
3701,15.141739047387803,1,112009.0
3703,15.122814740640685,0,157.0
3705,15.109519933761193,0,90.0
3710,14.993625716311914,1,402.0
3711,14.980442904889884,7,236.0
3712,14.974217759550378,4,116.0
3715,14.94158819699593,11,119.0
3716,14.938898382613784,3,350.0
3718,14.928447753475925,1,63.0
3721,14.853625924995267,0,52004.0
3722,14.846726200499624,0,108.0
3723,14.800838800329046,0,143.0
3726,14.750445206873396,6,494.0
3727,14.73638118608437,8,96.0
3728,14.718091741974709,4,353.0
3733,14.667226074694307,0,99.0
3738,14.643109082863372,0,93.0
3739,14.641401195809207,0,55.0
3740,14.641372735488474,5,208.0
3741,14.638091748328872,0,64.0
3742,14.631858516121712,20,138.0
3743,14.618172911627994,6,206.0
3744,14.614306112746794,1,106.0
3746,14.586564165975181,3,63.0
3747,14.585174699589906,15,274.0
3750,14.550807331395669,0,43.0
3751,14.546490951082049,20,142.0
3753,14.539766794811449,0,461.0
3754,14.53920003755673,0,168.0
3756,14.471371153738202,0,92.0
3757,14.456283860516425,0,63.0
3762,14.405594027634214,9,218.0
3764,14.373173010810842,0,62.0
3766,14.3685970765368,0,36.0
3767,14.367847346717989,0,75.0
3768,14.363803050104218,7,91.0
3771,14.341831309763663,0,96.0
3772,14.333633888574239,1,74.0
3774,14.328316818972699,1,67.0
3775,14.311719679211237,0,54.0
3788,14.102002172101656,15,77.0
3790,14.099695773532396,0,330.0
3795,14.048270919173186,1,52.0
3796,14.025977296950373,18,153.0
3798,14.009594334502019,1,41.0
3799,13.998103744530189,0,54.0
3801,13.968913815684063,0,29.0
3802,13.964634625517242,0,66.0
3806,13.921481887037599,6,2.0
3809,13.906601850766977,2,89.0
3810,13.904253767798663,10,80.0
3811,13.897030635328049,5,117.0
3813,13.89443633440999,16,51.0
3814,13.892649361077584,0,2.0
3817,13.87675898517366,0,44.0
3820,13.85860740304883,7,61.0
3823,13.846885186323412,7,43.0
3824,13.845131494197792,27,78.0
3827,13.827311650348781,5,24.0
3830,13.800743053136694,0,54.0
3832,13.733124105866269,0,23.0
3834,13.718253784775797,0,35.0
3835,13.696634675368148,1,56.0
3840,13.643218140799183,9,81.0
3841,13.627612280127103,0,125.0
3842,13.605351097333346,0,15.0
3843,13.584605715600034,2,64.0
3846,13.548463446061788,5,51.0
3849,13.497498479302934,19,73.0
3857,13.36253394285606,0,40.0
3860,13.337724725776482,3,24.0
3863,13.289811538255426,0,30.0
3865,13.243757662421302,6,21.0
3866,13.236390033358854,6,59.0
3867,13.227508669903312,0,25.0
3868,13.217066100016615,0,25.0
3869,13.206167617022452,5,32.0
3875,13.187343675943891,4,23.0
3877,13.167384543051849,0,50.0
3882,13.0183219913124,5,56.0
3884,13.016702816737501,8,45.0
3888,12.951465916423416,0,24.0
3889,12.940723987881364,2,121.0
3891,12.901587022069597,6,39.0
3893,12.894905532896564,10,47.0
3894,12.89108684285993,10,26.0
3895,12.856557597711038,31,77.0
3896,12.85165640915851,8,366.0
3899,12.838930929161776,5,50.0
3900,12.836697936849546,4,20.0
3902,12.816077318998726,0,23.0
3903,12.810489700170136,7,28.0
3904,12.809642432421121,0,41.0
3905,12.745179556834056,5,35.0
3912,12.644824227303427,5,40.0
3919,12.541347737287909,0,19.0
3921,12.470688220050208,0,23.0
3922,12.463698779688759,6,7.0
3926,12.406549231245156,8,18.0
3930,12.388235856454749,19,21.0
3931,12.352654755857479,0,20.0
3932,12.341988069093278,1,21.0
3933,12.340459297316292,1,24.0
3936,12.269690430420189,4,10.0
3937,12.253409373019673,0,17.0
3938,12.242298493934218,0,30.0
3941,12.214591258895503,0,21.0
3945,12.166218932074466,0,27.0
3953,12.003129926531726,14,126.0
3958,11.850154557960531,0,18.0
3962,11.737028555779139,0,20.0
3965,11.597330949569658,0,21.0
3967,11.437371832969067,0,14.0
3968,11.43617400187109,0,3.0
3973,11.105844051343766,8,15.0
3977,9.82720028436401,0,6.0
